order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
00bc78808b22918a467b2fa4b8ef5d68,ca0aaedb924d47b85407a1130582b836,delivered,2017/4/23 23:28,2017/4/23 23:42,2017/4/25 12:00,2017/5/2 13:47,2017/5/15 0:00
00bca4adac549020c1273714d04d0208,1541ebabf956d17f3afe883790bd7dd3,unavailable,2017/2/14 14:49,2017/2/14 15:03,0000-00-00 00:00:00,0000-00-00 00:00:00,2017/3/13 0:00
00bcee890eba57a9767c7b5ca12d3a1b,3cecfffcfcdbac8b85cf74dfc8a60166,delivered,2017/7/22 20:51,2017/7/22 21:05,2017/7/25 19:12,2017/7/27 18:34,2017/8/21 0:00
00bd2cb7e9076e1ccc9f766fc01a4cfd,45016dcb53fa07cb0c050dc78b2d6f51,delivered,2018/4/18 10:00,2018/4/18 10:15,2018/4/23 23:41,2018/4/30 21:16,2018/5/23 0:00
00bd50cdd31bd22e9081e6e2d5b3577b,1e47b918581b562a9d8d9f85fcb9b1e5,delivered,2018/1/14 22:31,2018/1/15 9:56,2018/1/15 19:43,2018/1/22 16:03,2018/1/30 0:00
00bd8cf08fa3998ea6ad6d16c2165822,03e0ca8ff692a46af071866422dded4c,delivered,2017/12/1 10:47,2017/12/1 11:31,2017/12/1 22:15,2017/12/5 13:20,2017/12/26 0:00
00bdcdda88e6b02977fc6ce3d412c600,45ba03e2c6bbb5dc48131ba32ec3ae5e,delivered,2018/6/12 9:51,2018/6/12 10:21,2018/6/12 14:10,2018/6/18 18:20,2018/7/24 0:00
00bdebefeb760588a3425fad9dfed3d9,c14cec6645dffb638b0cbbf9daf4a557,delivered,2018/3/8 15:59,2018/3/8 17:00,2018/3/9 22:16,2018/3/14 21:08,2018/3/26 0:00
00beb247698c6aae94e3f859d279e2cd,fb6730884fc4466765ef8619cfe90ced,delivered,2018/5/24 22:21,2018/5/26 2:18,2018/5/28 15:04,2018/5/29 19:11,2018/6/11 0:00
00bf1320ffb5fe47a845feca16c0e0b4,1a4dcc966b712214d7c0d25f13fa2deb,delivered,2017/9/26 12:58,2017/9/27 15:49,2017/10/17 21:52,2017/11/1 14:57,2017/10/24 0:00
00c00d5b36157595e21108ba1da2828f,2b27fae969b7d2bc173e466a742e50c6,delivered,2017/9/11 19:35,2017/9/13 3:25,2017/9/28 13:11,2017/10/4 18:14,2017/9/27 0:00
00c2335723b9b74668062e946dc66621,4930dfe106be258618f6907e8ce8795d,delivered,2017/12/31 1:31,2018/1/3 4:28,2018/1/3 18:05,2018/1/9 20:19,2018/1/29 0:00
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017/10/23 14:59,2017/10/23 15:14,2017/10/25 13:30,2017/10/31 18:47,2017/11/17 0:00
00c42b1633c1b2fa4e937bf312466561,36d63113a38882f3f464f8eaa96c4b1c,delivered,2018/1/13 13:52,2018/1/13 14:09,2018/1/15 19:32,2018/2/8 21:12,2018/2/15 0:00
00c47cfa491ef55779ec7557673087fc,7ccd57bc5c4e0f34fcbc9209b2d4bdfa,delivered,2018/7/23 11:36,2018/7/23 14:30,2018/7/23 16:06,2018/7/25 14:41,2018/8/6 0:00
00c47fefb9a49baec12ab3654d7f548e,411373e81bbd24b0356ca1274e9c03fe,delivered,2017/12/6 0:08,2017/12/6 0:18,2017/12/6 22:28,2018/1/16 21:05,2018/1/31 0:00
00c4f17dcb94448f27a2cbaa83f10a4b,92422ec9b02504c4d12eecce874990bf,delivered,2018/6/8 19:18,2018/6/8 20:33,2018/6/12 2:41,2018/6/12 14:57,2018/6/19 0:00
00c62d05602c1ca8164b98746d127fa8,2c64fc3c9f0672a9f2481654a7bf109b,delivered,2018/6/3 11:10,2018/6/5 4:52,2018/6/5 10:57,2018/6/12 20:15,2018/7/12 0:00
00c763284c0056eed753352f5559ff0a,0bbbcba4fb2d97e129f2f2622d82eabc,delivered,2018/5/31 23:51,2018/6/1 0:10,2018/6/1 14:42,2018/6/13 15:34,2018/7/4 0:00
00c81b6675ef9ecaaff5fc1d6720b96c,9bc4a258f344f7de44ca841d25a497fd,delivered,2017/10/24 17:54,2017/10/24 18:14,2017/10/25 19:33,2017/10/30 15:24,2017/11/14 0:00
00c826c901ab01b6f598a8f0c9b56b82,cd46bd8781c25750e96a37a5e32450cc,delivered,2018/4/20 10:24,2018/4/20 10:35,2018/4/24 15:55,2018/5/2 16:28,2018/5/18 0:00
00c842d0ae6462afc1d38fc055b02c75,3eb456ae69430643eb134b74ccc4f261,delivered,2017/11/8 17:36,2017/11/8 18:30,2017/11/16 18:42,2017/11/21 17:37,2017/11/29 0:00
00c8be06a8029e300dabd52c7d4c6ad2,5508ab552ed2d4da9d21e777849034d0,delivered,2018/2/11 0:36,2018/2/11 1:48,2018/2/14 18:23,2018/2/27 21:08,2018/3/9 0:00
00c8bfbb0a1224dcdb0180a544247159,97cba178632e2fed3edec61ce374fb60,delivered,2018/5/6 21:33,2018/5/7 21:32,2018/5/8 14:24,2018/5/11 12:16,2018/5/24 0:00
00c9474e0334f7a4ffc8c3a8bd21a51e,e84d9c0fb40fccf1b0e326e840f6a8ec,delivered,2018/5/4 19:19,2018/5/5 15:50,2018/5/9 15:10,2018/5/16 22:56,2018/5/17 0:00
00c95282163553a982f38481f9488481,e17b2b66a87062574242f1b20ab8b2a1,delivered,2017/8/9 18:27,2017/8/9 18:44,2017/8/10 18:58,2017/8/17 20:09,2017/9/6 0:00
00c9d0257381c7e9ec13b4505f25b2cf,d14c86b99a98e85b5c256c081e3cea03,delivered,2018/4/18 8:57,2018/4/18 9:11,2018/4/20 22:58,2018/4/27 22:26,2018/5/18 0:00
00c9d9e61ed13f5bf2f0344da1aa4775,ed3cfd8b632008c67e448e6cafd0738c,delivered,2017/2/24 13:13,2017/2/24 13:25,2017/3/1 10:09,2017/3/6 12:45,2017/3/17 0:00
00c9f7d4b0e87781465e562dc109f6aa,cea80f9af87104810bd7fa9698f69d29,delivered,2017/5/21 19:21,2017/5/22 19:25,2017/5/24 13:28,2017/5/31 14:04,2017/6/20 0:00
00cb18db3d9c03f8386e7fc70cad2504,e288b145525a2a1b7f73fa9101f3904f,delivered,2017/7/12 0:06,2017/7/12 0:31,2017/7/12 17:46,2017/7/19 17:39,2017/8/3 0:00
00cb9736c0b43d6c1e2fbb2b88e69f6a,d73144ccd5680a3ed460ed34939c036e,delivered,2018/1/29 10:23,2018/1/29 10:39,2018/1/29 21:32,2018/2/16 19:23,2018/3/5 0:00
00ce92d57f4f9a112bdb8a2a283e5f97,9c1e141643cc2c164c2fa7c7140f5317,delivered,2018/1/30 16:20,2018/1/30 16:52,2018/2/2 9:15,2018/2/7 12:22,2018/2/26 0:00
00ceda91cb2ded8570ca73e70571740a,26c6e0c2d9f2ea36acb63a8af98f7a9a,delivered,2018/2/6 10:46,2018/2/6 11:50,2018/2/6 21:28,2018/2/16 14:34,2018/3/6 0:00
00cee8a4dbb042385cbbd84699e78b2e,450a869eb52446baa38f4beeecbc5843,delivered,2018/7/20 4:13,2018/7/20 4:25,2018/7/24 14:46,2018/7/25 17:21,2018/8/1 0:00
00cf2b04c59f0ecaf822bf3f334d5c3b,ff63f83bb3b2dc9a2df626cefbddda8b,delivered,2018/3/28 9:20,2018/3/28 9:30,2018/3/29 23:54,2018/4/9 19:08,2018/4/16 0:00
00cf47526e0f7920b381b2baf4ecf1c7,1563bfe4b8d21ed87a2dd20cb1fae1a7,delivered,2017/2/9 13:21,2017/2/9 13:35,2017/2/10 13:27,2017/2/16 10:34,2017/3/17 0:00
00cfabbe2a93b70beeec4894f86712a8,bf2cd0dfd7ad8b44be636ba1079d6358,delivered,2017/6/10 7:56,2017/6/13 4:50,2017/6/14 17:06,2017/6/22 15:27,2017/7/5 0:00
00d03eb3425f41a599ae2f788e23c07f,457e255722e958032b50ff72dd15a4e0,delivered,2017/2/17 17:46,2017/2/17 18:03,2017/2/24 14:16,2017/4/9 0:23,2017/3/29 0:00
00d0ff2017f9ea13dd7eec7470ca473a,3341e65ccc3a083fcc8775020854154f,delivered,2018/6/18 11:12,2018/6/20 2:55,2018/6/22 14:13,2018/6/27 14:42,2018/7/18 0:00
00d0ffd14774da775ac832ba8520510f,a2f3de2a0a84803cef018776a2e76c9b,canceled,2017/12/23 22:25,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,2018/1/19 0:00
00d1289d5125017a90e528b5a7cee91f,ba0ff1667f88b3a0da55d80dff50b0fb,delivered,2018/3/15 11:11,2018/3/15 11:29,2018/3/16 22:12,2018/6/19 18:42,2018/4/6 0:00
00d15ff0236872686e4899ed1ce680ad,8ebb06c13ec14673af1630a22715f4bd,delivered,2018/8/7 16:33,2018/8/9 3:55,2018/8/14 15:24,2018/8/21 19:04,2018/8/30 0:00
00d1e381c0995f0bdb95909fe7434d0b,3fb1b736500b371cd8576c7050fe7256,delivered,2018/3/24 16:14,2018/3/25 16:10,2018/3/28 23:18,2018/4/2 15:28,2018/4/13 0:00
00d2559e61b9a0744a0552c35c5ecccb,d4af02c83608285f0bd9ff891130c980,delivered,2018/6/11 12:24,2018/6/11 13:32,2018/6/11 12:05,2018/6/18 16:51,2018/6/28 0:00
00d29386638bbfd1331a2cd7ab91b5b5,df6e8e7769e4a072c31ca99bf69fab12,delivered,2017/9/26 17:47,2017/9/26 18:06,2017/9/29 19:43,2017/10/4 23:07,2017/10/18 0:00
00d4439957b7fd3f8da4a33a965817fb,150262ecde07c5bc549ca2cc732dcbde,delivered,2017/4/19 7:47,2017/4/19 8:02,2017/4/20 9:17,2017/5/3 10:43,2017/5/11 0:00
00d50baf1bc56a3c59de1810a6b84b0d,430dae64e910e717c1135ff28b67aad2,delivered,2017/5/23 21:55,2017/5/23 22:10,2017/6/1 11:55,2017/6/28 11:19,2017/6/23 0:00
00d5fac7792747fba4b528f23930bebd,83b22908078c379ad87b33bd9034ebc2,delivered,2018/3/6 11:33,2018/3/6 11:55,2018/3/8 1:13,2018/3/14 20:10,2018/3/27 0:00
00d831d5c3ea03b7cd6f883ad799c7e4,7cc995918b7c4560b0f7ec54ef108d83,delivered,2018/3/12 11:56,2018/3/12 12:48,2018/3/16 0:08,2018/3/17 0:52,2018/3/26 0:00
00d85bfe0e28c91b69d0fe1f29255a31,3441b9aa98014569ee95cbff82a03abb,delivered,2018/5/9 10:52,2018/5/11 3:37,2018/5/11 14:00,2018/5/16 12:08,2018/5/30 0:00
00d88c00221ce96a1cfcaca9f2fceb3b,2726ee187e4908c9683ac2a8a0424af1,delivered,2018/3/6 23:02,2018/3/6 23:15,2018/3/8 20:50,2018/3/28 15:49,2018/3/28 0:00
00d8d65b666158b633f96054d31af43b,5e98d1f8f0534c460557d71961a7f10a,delivered,2017/10/13 19:57,2017/10/17 4:24,2017/10/18 10:53,2017/11/7 20:38,2017/11/7 0:00
00d94e8901b75ee0d6ef1f87f947b666,9d797a1a7d8ddb192708608d25197161,delivered,2017/5/1 14:11,2017/5/1 14:25,2017/5/3 14:11,2017/5/23 5:55,2017/6/5 0:00
00d9ac423c9ad6781c0ed04e87666691,64a495213f59f3050ccd2ed250d88dde,delivered,2017/10/3 11:54,2017/10/3 12:07,2017/10/3 20:28,2017/10/24 23:03,2017/11/3 0:00
00daac8efd71674d62356c2a306d1e4c,2b99e152f2351410951c503a2f6a2d7e,unavailable,2017/11/21 19:20,2017/11/21 19:29,0000-00-00 00:00:00,0000-00-00 00:00:00,2017/12/12 0:00
00dc6ad47477b3b62d3c0acbe98a82a4,5dd8298fb952a22f28534bfbda71aa2f,delivered,2018/2/24 19:41,2018/2/24 20:20,2018/3/2 17:57,2018/3/15 21:42,2018/3/27 0:00
00df27e666004db9f14bce766fa5327c,2f9fe192fe03e0b19bbe3ff35f3100c5,delivered,2017/11/18 11:44,2017/11/18 11:55,2017/11/20 22:16,2017/11/23 21:09,2017/12/7 0:00
00dfb074b5c910fbd08e04691c4b712f,a5ced4926d7d8fa71e9be2b007720356,delivered,2017/6/8 19:43,2017/6/8 19:55,2017/6/9 15:12,2017/6/15 9:03,2017/7/10 0:00
00e054d0da011d5016f31011af488f4f,fe43b2f349c9ab46883ce0e02491432c,delivered,2018/3/11 19:46,2018/3/11 20:08,2018/4/27 17:50,2018/5/8 15:44,2018/3/28 0:00
00e0bac9f6306d8269770acf4ee4b027,2fddb001e84993ba7e785f11415bc5cb,delivered,2018/3/4 23:02,2018/3/6 3:49,2018/3/7 23:04,2018/3/27 1:58,2018/3/29 0:00
00e1426d4c79f2e022570012c1ff57ed,a9c38ba869a0a0db70cde7e473a848bf,delivered,2018/3/22 18:48,2018/3/22 19:08,2018/3/23 22:10,2018/4/5 14:06,2018/4/17 0:00
00e1bdb3f1388c8ed222597ee4fa01e7,ddd97c5c66119bd2fe33f8709f77ab7b,delivered,2017/5/15 22:41,2017/5/17 4:10,2017/5/17 11:49,2017/5/24 5:57,2017/6/7 0:00
00e32e413e017e64ff93a9e800b8e1be,9403d354eae44e50158601ecc4be7060,delivered,2018/4/30 9:14,2018/4/30 9:36,2018/5/2 11:43,2018/5/7 13:33,2018/5/23 0:00
00e365f4fc03d1098841af23d05c17a6,491609eeefc72ee67ee5b42e63ba9859,delivered,2018/8/20 9:40,2018/8/20 14:51,2018/8/23 17:10,2018/8/29 18:56,2018/9/10 0:00
00e4050fe32e786290a29c61141e979f,9732d83dd0a2e6aa4a1ff900eca36c81,delivered,2017/8/12 12:24,2017/8/12 12:35,2017/8/16 19:03,2017/8/24 20:29,2017/9/18 0:00
00e5b655df1cc911466758210325c67c,7f2a66ad36459534aeadd9b1985bef2b,delivered,2017/7/7 14:20,2017/7/7 14:43,2017/7/12 11:37,2017/7/18 18:45,2017/7/31 0:00
00e63486fad9d24645c9c84ed77c15fa,d26415dbe622ef8eaf44c3c6e92ce1a7,delivered,2018/8/14 10:19,2018/8/14 10:30,2018/8/15 14:00,2018/8/20 21:58,2018/9/10 0:00
00e6786fee8f476835c151a4d3fa9bf1,7920ebe0de6925c9b6a7900675231e7e,delivered,2018/3/10 1:01,2018/3/10 1:40,2018/3/13 18:31,2018/3/21 22:21,2018/4/5 0:00
00e6bc6b166eb28b4502c1cad4457248,267bfea62bbfc1342ffc898248403bb6,delivered,2018/7/1 23:18,2018/7/1 23:30,2018/7/2 14:05,2018/7/5 18:27,2018/7/30 0:00
00e7aeced1d61792368ec7bf8b967a90,a59a22655d75791a336909c4bd133fbe,delivered,2017/4/13 2:11,2017/4/14 2:50,2017/4/19 16:34,2017/5/4 18:12,2017/5/17 0:00
00e7ee1b050b8499577073aeb2a297a1,06b8999e2fba1a1fbc88172c00ba8bc7,delivered,2017/5/16 15:05,2017/5/16 15:22,2017/5/23 10:47,2017/5/25 10:35,2017/6/5 0:00
00ea33f994bec0bbfda582074083ae12,392569e210fa974c457c69cfdb400d1e,delivered,2018/6/23 4:04,2018/6/23 4:18,2018/6/26 14:50,2018/6/30 16:51,2018/7/16 0:00
00ea690fe8c5eba029a3884243a02352,9d7381a45eebf403b3b830a9742b928b,delivered,2017/11/25 1:49,2017/11/26 20:13,2017/12/9 0:13,2017/12/18 15:33,2017/12/26 0:00
00eb7b95af5ed25aaec66d4ff5295846,e7c5f957b0de4d073c09a91b8bfaa215,delivered,2018/1/4 14:19,2018/1/4 14:30,2018/1/4 23:04,2018/1/15 11:51,2018/2/8 0:00
00ec95a58b63378d4cc06d196cdefdf6,db524d69694d9b945d58f4dad03d914e,delivered,2017/12/24 14:17,2017/12/24 14:28,2017/12/26 21:47,2018/1/3 16:50,2018/1/19 0:00
00ed64bc080d87b4ab7f0c433bc5e98f,3e49d94c6d8ad4a1f5589db832772317,delivered,2017/5/30 18:18,2017/5/31 18:22,2017/6/1 13:57,2017/6/7 13:50,2017/6/22 0:00
00eead1d5a799277ef3d6b387b0bebef,c713fee6f70301b6bf60701902502703,delivered,2018/8/27 18:45,2018/8/27 19:04,2018/8/28 14:17,2018/8/30 21:31,2018/9/6 0:00
00eef7fe9e315a85d1a61a50cccb2494,db19e8cffbc71ab7e1c29a1d6e4935e0,delivered,2018/2/11 13:18,2018/2/11 13:28,2018/2/16 20:07,2018/2/24 18:45,2018/3/7 0:00
00ef7ed06a55243f3e6a9d373a89eb14,30c93f8296b9a02c0eec5de60b94f98c,delivered,2018/1/12 16:43,2018/1/13 17:31,2018/1/15 19:23,2018/2/15 19:33,2018/3/5 0:00
00efb72d8e18533f736e86770705d094,bcda63215770504537bdb7ae298568f6,delivered,2018/6/4 17:40,2018/6/4 17:53,2018/6/5 10:15,2018/6/13 18:41,2018/7/12 0:00
00f1a34f176151c4dcbd802c244e1072,be0d8abce3af32826fcffbd35cb3b73b,delivered,2018/8/16 15:21,2018/8/16 15:35,2018/8/17 14:00,2018/8/22 13:27,2018/8/29 0:00
00f1bb0af030935db1745ee28367ea26,0d8111a81ce6ed7cb969e28a01392f63,delivered,2018/8/6 23:19,2018/8/6 23:35,2018/8/10 12:34,2018/8/18 14:25,2018/8/27 0:00
00f1c7c1542f5f86c3091749d9e939d8,ac99113c54549df0dffec419b6cb19a4,delivered,2017/12/15 23:25,2017/12/19 9:51,2017/12/20 20:28,2017/12/26 18:14,2018/1/15 0:00
00f1cc7439ccb8671133776d1829faf5,5bbefc8139328a291147ac389f226052,delivered,2017/11/22 22:07,2017/11/24 3:12,2017/11/29 18:33,2017/12/1 20:16,2017/12/4 0:00
00f251b943aba645652c7138e4716fee,3d54e262ab34438486bd0eb8bf022c2f,delivered,2018/8/13 11:18,2018/8/13 11:44,2018/8/13 14:37,2018/8/20 18:36,2018/9/3 0:00
00f2a3509bd600bd1a06a48353788d93,37dafcdee86df7843f93d4b4d5325dde,delivered,2018/2/25 12:08,2018/2/25 12:29,2018/2/28 15:34,2018/3/1 16:58,2018/3/26 0:00
00f2c876aa08fbba04199823952e96c1,eb4fea182012be623175b35ee37dfe50,delivered,2017/4/6 10:21,2017/4/7 3:15,2017/4/10 12:04,2017/4/18 14:10,2017/5/9 0:00
00f324f6ec332cd73ef8be4888573662,e067722fcbc90ea29be6932c863fea87,delivered,2017/6/29 21:47,2017/6/29 22:03,2017/7/7 18:04,2017/7/17 19:57,2017/7/25 0:00
00f33ee62c15223679d3550e751c37cd,2c499841f2c353053fd296844c4908f5,delivered,2017/11/25 16:17,2017/11/25 16:32,2017/11/30 15:25,2017/12/18 18:09,2017/12/18 0:00
00f426c7214575822c3cb44ea59ef0f6,f5958334207adf09817b5451cba61651,delivered,2018/7/13 7:40,2018/7/13 8:45,2018/7/16 14:08,2018/7/25 19:32,2018/8/13 0:00
00f57f2ccce2a2e3f393fe8f5e616e0d,c5e16ca2f4093350809b5f66c5cdfd32,delivered,2018/7/8 22:01,2018/7/8 22:15,2018/7/11 14:28,2018/7/16 15:38,2018/7/30 0:00
00f5fbdc777e8198c1ee008122e28ae3,2010587cb06df66a241fa29a40cdf9ab,delivered,2017/7/29 17:43,2017/7/29 17:55,2017/7/31 21:23,2017/8/10 9:44,2017/8/24 0:00
00f621226c6f4e938348f6f3a71fdc62,ea15bb903b8f82b3f8ebdb8a9f305154,delivered,2018/5/9 14:32,2018/5/10 3:49,2018/5/10 17:00,2018/5/17 18:59,2018/6/4 0:00
00f6ac4816d12f49026b09f2aa77d15f,9bb70fa63970b9d88191a90481d551da,delivered,2018/8/6 17:17,2018/8/6 17:30,2018/8/7 14:39,2018/8/13 16:18,2018/8/27 0:00
00f6dbc6195397197ee147ee45607a2c,69a24d8e0de91f88acc612cb7d70dc1b,delivered,2017/5/1 17:23,2017/5/3 11:15,2017/5/4 13:46,2017/5/17 10:53,2017/5/25 0:00
00f7c5b41250e0126ced62d612ff4711,3c5aa62fbe268c0beee7bf98386b421a,delivered,2018/1/11 10:30,2018/1/12 2:35,2018/1/16 0:24,2018/1/23 20:34,2018/2/14 0:00
00f86b368251d739f1896d41469b2b7a,14c152bfbd60c86aa6bc4d4e68a9378e,delivered,2018/8/17 23:15,2018/8/17 23:30,2018/8/20 12:33,2018/8/28 18:12,2018/8/31 0:00
00f8fc0cb9d9b7813f1f54fbd75426f1,5fabfab95333c3c3641f4cd20f86a56e,delivered,2018/1/22 10:45,2018/1/22 14:16,2018/1/23 22:19,2018/2/2 1:02,2018/2/14 0:00
00f98eaeddb9debc8df8cb27e08216d4,f6d650f5127f08c4ed7c4f596c0f9cb5,delivered,2017/10/18 17:40,2017/10/20 2:56,2017/10/20 20:32,2017/10/23 16:32,2017/10/30 0:00
00f9b0236a85fb8a06fbd9b9c53fddd8,dd6ff79fddc7e5fadda7b83b2bf4383b,delivered,2018/4/22 15:59,2018/4/24 19:25,2018/4/27 13:33,2018/5/4 0:47,2018/5/14 0:00
00f9b6769c6648ac08bf43081d1f2b07,66f800bfc254bf9cec8041dd1896fcb7,delivered,2018/5/12 9:34,2018/5/12 9:54,2018/5/15 14:53,2018/5/25 16:54,2018/6/19 0:00
00faa6afcde74aaa630e1d2fda2bb0f7,44344e9f944a5692177be10177f62fba,delivered,2018/8/1 13:24,2018/8/3 2:45,2018/8/3 11:14,2018/8/10 14:52,2018/8/24 0:00
00fb055886536063afa0dbee07a0944f,ab9e9b26c172c928efe04a741772958f,delivered,2017/5/24 9:04,2017/5/26 2:25,2017/5/26 10:28,2017/6/1 17:29,2017/6/21 0:00
00fb278a99144cc1004b3ed1452ff5e1,7a186a2e9b7fb35a7d158a5a43447b3d,delivered,2017/3/5 9:31,2017/3/6 9:35,2017/3/6 11:41,2017/3/10 11:38,2017/3/23 0:00
00fbcd8b120e5706c58b9d1a0026a7da,ff60d321ad354e757bb24fa7ae799676,delivered,2017/11/14 12:48,2017/11/17 4:06,2017/11/22 17:57,2017/12/6 0:51,2017/12/7 0:00
00fc308dd7f0937682698becaa9dcc45,f40f31f8bfcc5f74d9d246354b90af09,delivered,2018/8/20 19:51,2018/8/20 20:10,2018/8/22 14:26,2018/8/28 1:52,2018/9/6 0:00
00fcf938cde49ae138942b632ed62393,396573e1df49285167b26331d72e7f96,delivered,2018/1/11 1:04,2018/1/12 2:38,2018/1/15 17:35,2018/1/30 10:58,2018/2/9 0:00
00fdb72e467da6f3b000b19b368a6cf6,299735fa1daa3e83ee1048309d22f9da,delivered,2017/10/24 21:31,2017/10/24 21:49,2017/10/27 20:47,2017/10/31 22:18,2017/11/24 0:00
00fe20fc069833ab95021b46d6862646,ddb83a5b3161520fcd64863c1a266ec4,delivered,2018/4/25 21:35,2018/4/25 21:51,2018/4/26 14:43,2018/4/27 18:04,2018/5/28 0:00
00fed9e582d5a3e38566872eec164ac6,8eafffbc006c6986450ed2a5e6f519c5,delivered,2017/9/26 14:49,2017/9/26 17:07,2017/10/4 8:33,2017/10/9 15:15,2017/10/24 0:00
00ff0cf5583758e6964723e42f111bf4,e3626ed5d1f2e3a02d692ec948b25eeb,canceled,2017/4/10 0:45,2017/4/10 1:03,0000-00-00 00:00:00,0000-00-00 00:00:00,2017/5/4 0:00
010061e3aa0c6ed5e393dda0652bbee8,1e427598ddcfbca80566d2bcd92dd995,delivered,2017/11/13 9:49,2017/11/14 3:35,2017/11/21 19:18,2017/11/24 0:58,2017/11/27 0:00
01006620eb4732deec44be4b0d9e33cd,e7acff27456fbf335dfae22a6bceba90,delivered,2017/10/14 21:34,2017/10/14 22:03,2017/10/17 19:10,2017/10/24 14:03,2017/11/7 0:00
010078e0913f48d014483bd856c01ca1,cba40225005628d0bb62cc9d15c9333f,delivered,2017/11/26 14:52,2017/11/26 15:14,2017/11/30 18:39,2017/12/5 22:13,2017/12/21 0:00
01015fb6493ea5b9ba105c80b5452da1,32f56b65a879ae7a310257eb5bf070aa,delivered,2018/1/9 21:01,2018/1/10 10:32,2018/1/12 20:43,2018/2/6 18:37,2018/1/30 0:00
0101aea69a09e1aa32caa6dbaba98503,55e153b503a15cf10845bacbb3b4d616,delivered,2018/5/26 13:07,2018/5/27 13:10,2018/5/28 14:08,2018/6/16 19:34,2018/7/19 0:00
01029b44abe6e15c8df48b1b759ab437,3e0d489d05ca15801e274f39adb8d213,delivered,2018/6/27 22:24,2018/6/28 0:35,2018/7/3 16:27,2018/7/5 19:03,2018/7/16 0:00
0103878b7ed86b6ec873cfae01379472,e8a101d3de305ff620d4febe10137fd0,delivered,2018/8/16 0:03,2018/8/16 0:15,2018/8/17 13:25,2018/8/22 22:38,2018/8/31 0:00
01074135a88ffa5978eaadfc7f482f2b,acc1272df0c1c3d973ccb5be09d0ab41,delivered,2018/3/30 10:53,2018/3/30 11:47,2018/4/2 23:06,2018/4/17 17:29,2018/4/24 0:00
0108c64ec135e4a7a75e9b5102af9bfa,6ce3934a71cf3aa6ff51b5298ed06d9e,delivered,2018/1/29 8:26,2018/1/30 5:31,2018/2/1 12:56,2018/2/22 18:17,2018/2/26 0:00
0108fba93678555ad1cec9c267848187,8bbf21f65f542300bbf3ef6012820922,delivered,2017/6/4 21:48,2017/6/5 21:55,2017/6/6 9:51,2017/6/7 7:17,2017/6/19 0:00
01094e169d4b14edaf6954eeddb83633,2b7ad3fc92af63027a7748b084f9b439,delivered,2017/9/27 13:54,2017/9/27 14:07,2017/10/4 13:08,2017/10/17 20:43,2017/10/26 0:00
010a35dc7fc3808a03d243d2fd8c6e35,be2c2532426301bff89f1493242c4afa,delivered,2017/12/16 18:02,2017/12/16 19:10,2017/12/19 3:07,2017/12/22 16:59,2018/1/5 0:00
010ab3b1993057e91f825c672375a66d,0e17f21d1c39581137b6cbc8d14bea37,delivered,2017/2/20 8:19,2017/2/20 8:30,2017/2/20 14:11,2017/3/2 14:06,2017/3/23 0:00
010b0f6bd323a9effd095a743e660f26,892522b67acfcb855f3feba4cff78050,delivered,2017/7/18 12:56,2017/7/19 7:32,2017/7/20 19:26,2017/7/26 13:57,2017/7/31 0:00
010b143d83a59b355cd5a75c0f0fd785,c181ea8a3ec364246642e36dae84bf30,delivered,2017/8/30 23:28,2017/8/30 23:44,2017/8/31 21:12,2017/9/18 15:04,2017/10/6 0:00
010c995323bc17d8156fbe2c37fed63e,eada5b345b1d846ca260ad12e8ec98cd,delivered,2017/3/25 19:18,2017/3/25 19:25,2017/3/28 13:05,2017/3/31 10:46,2017/4/13 0:00
010d14f76a229c295260e4ca4744acc7,02e460a9db12a0de7f952f8facb66312,delivered,2017/12/1 19:46,2017/12/1 19:57,2017/12/4 18:07,2017/12/18 16:43,2017/12/29 0:00
010d15deea8cae96ae86ea8097917a17,bfab01097454f7cf7d2ba80d7af6125f,delivered,2018/4/5 15:04,2018/4/5 15:15,2018/4/10 19:12,2018/4/17 18:41,2018/5/7 0:00
010d6db2f77220b394f147836c94f27b,544cfbf822c23de5e82f86d638b82b58,delivered,2018/7/11 16:56,2018/7/11 17:10,2018/7/12 15:08,2018/7/21 15:26,2018/7/26 0:00
010e04b5f879320f29a9bd6ca41abc94,e5475160d45b86c1272caa11513641ba,delivered,2018/2/17 12:50,2018/2/17 13:06,2018/2/21 21:29,2018/2/23 15:46,2018/3/5 0:00
010e7dda85fff564e8b7076ae3928efb,76c6370ab8b030109448c39db2b9e08c,delivered,2017/11/27 14:26,2017/11/29 14:33,2017/12/4 23:18,2017/12/12 21:49,2017/12/18 0:00
010ef5b0279d7512e7343cb775e423c0,4b9e8cd034b45245928f0d55a4ed4310,delivered,2018/4/17 11:28,2018/4/17 12:15,2018/4/18 15:32,2018/4/23 22:41,2018/5/7 0:00
010efe60bdadc9261d1902f3c1dda5f3,ac950cebc3bfe72c92a3768b6e8d3856,delivered,2018/6/7 16:46,2018/6/7 17:00,2018/6/8 17:32,2018/6/15 20:38,2018/7/17 0:00
