order_id,payment_sequential,payment_type,payment_installments,payment_value
0210f3225937e9d7702e0c3fff098b98,1,credit_card,1,21.41
02119fc90b970a6b0f5f554659843ab4,1,boleto,1,112.34
0212767fce39149bfc2e12d54be96f65,1,boleto,1,344.32
021288ce4f15c031270df5259df1b551,1,boleto,1,112.89
021363783b521e9813dd62bbcb77d1dd,1,credit_card,10,579.35
021397df4601b61a8bd063be9b5c54a0,1,credit_card,4,352.05
0213da24bc9b884c4792ae4c54eb0bf3,1,boleto,1,39.10
02145cbff48d443165378d41c0e49e48,1,credit_card,1,116.48
0214781b6f9215eb09fb1b78de35b07e,1,credit_card,3,118.83
021645306ea1563079aaec6e96f20d38,1,credit_card,1,159.06
0216b8a71f44f126ac083fa5d639fe47,1,credit_card,1,77.53
0216ea85f929ce4795f933573c6bb055,1,voucher,1,89.07
0216ea85f929ce4795f933573c6bb055,2,voucher,1,2.46
0217ad862ae7391cc3964c07ce3d6ea1,1,credit_card,3,117.85
0218bc1c672e0e92f10a6633ca1cc461,1,credit_card,3,311.98
0218c7a4fb8d5b1bd22c82b783b8359c,1,credit_card,1,0.01
0218c7a4fb8d5b1bd22c82b783b8359c,2,voucher,1,50.00
02190241f7190a1f3c7e0df95a749c6a,1,boleto,1,521.46
021d0261c214591da7db51193c9aeb29,1,credit_card,10,188.94
021d08e4057e5b6414c8d2f69f4f72a0,1,credit_card,1,66.03
021d35119e0e191a4fa47715d479b6f8,1,credit_card,2,97.08
021dac6e3120485db6a77474aa21b979,1,credit_card,1,534.36
021f21b778ea0a81da47ebe141b1b29c,1,credit_card,3,153.27
021f26893462ec6a677baba7f06ce4c1,1,credit_card,6,61.80
0220b52f0b019739726d80c64bd4bf08,1,credit_card,4,40.09
02218eb2a33847087a46d34397835b2a,1,boleto,1,48.69
0221d784b11a24077b3531e860b73434,1,credit_card,1,49.63
0222b443ebbd702540abbaf4f5ff7edf,1,credit_card,1,97.26
0224d4ce99f4262f9554d248dfad743c,1,credit_card,1,68.87
022790f69760d0a1c025cd3acdf13927,1,credit_card,3,37.00
0227da6a9a5c5d03b593cc9c2bce3463,1,credit_card,1,61.52
0229b2e398fde4545d32b5bb232973ad,1,credit_card,4,1017.63
0229bc966620f05d9d8fc29c704aa6ff,1,boleto,1,59.87
0229e66693fbbd736e5022221fc8148b,1,credit_card,3,62.98
022aa0edf94712a82983961b98e4a9a1,1,credit_card,6,112.09
022b1f3510a95b396431fec95f5de236,1,credit_card,3,113.72
022ba76c6e0c4336514521a8cd4b8fbb,1,credit_card,1,120.82
022c0ddf029d7d3ba3d83bd524805629,1,debit_card,1,105.66
022cb45264ced2571bbbd8e231838100,1,credit_card,1,52.39
022d47e6dd2e127493b8f51c8408078c,1,credit_card,4,112.71
022d4b171a04520ca2113a48b6b61380,1,credit_card,1,70.04
022e34b10acb0f74f51f03b3bf8d996d,1,credit_card,8,106.38
022e89c60857b5c81788e7e09d04b3ef,1,boleto,1,43.61
022f80b8a6f58b11018082b505f15c38,1,credit_card,4,43.17
0231382a78f19752dabca6a86b618152,1,credit_card,3,86.02
0231a1f06afc507072e11f93fa6e736b,1,credit_card,10,118.23
0231f6b89e5798ff6c0dfb1e18a94da9,1,credit_card,10,648.77
0232512713ff84ce6ae5c96971894149,1,boleto,1,171.08
02332b54c758506809fd87d9c2748086,1,credit_card,2,54.14
02333096645cf1743050acd043b76e69,1,credit_card,2,146.13
02342201aaaf713fa9f51c6d44444424,1,credit_card,1,47.75
02346f2f5b8930a992461a607bf6bf62,1,boleto,1,106.53
02346fd715e28d8e4fdb6893cd121f71,1,credit_card,1,163.65
02355020fd0a40a0d56df9f6ff060413,1,boleto,1,69.59
02358a9949662b292e80635305dea78b,1,boleto,1,84.69
023669233121f0fb7899e5be2b22885f,1,boleto,1,318.36
0236711b7bfcba7479639be980c21128,1,credit_card,2,326.62
023a60303ff8d9e08b99e7474f7416ce,1,boleto,1,75.17
023aa4b0585594124bc50e55e0e11a5f,1,boleto,1,82.84
023ae47e11483bdb8aa35fa4662aee1c,1,boleto,1,112.09
023af4b88d12c9f3f56bcb55da0450c5,1,credit_card,10,213.74
023b3575b6649cf01cb239c0e9603262,1,credit_card,10,171.44
023b49300b34f2b9961857266df731dc,1,credit_card,2,162.75
023dced8c25f743c5fdcf14edabac7a8,1,credit_card,1,19.64
023dec08929b8cafa8028da5e6b527b6,1,credit_card,1,54.29
023e55afed85f9778758fba7752a9215,1,credit_card,1,113.05
023efd060c082063e299dc77891ea1b7,1,boleto,1,56.84
023faf5fac58639f7cf53cb7dd219859,1,credit_card,3,85.74
0240111ef6f94ee97599bd002acec1cd,1,credit_card,8,223.99
0240c9d87266e4cabc3bacdcdc6e77e4,1,credit_card,8,163.98
0241b276e1e2b1d6873473c44240b426,1,credit_card,3,101.03
024319cfbf2156b9b8a0a50c3aef45b7,1,credit_card,1,189.06
02440f65dc09737b491463739c347446,1,credit_card,3,135.49
02447024ad7cd72fab1af9b28bebb901,1,credit_card,1,85.52
024554aeb0da84476f1c31a711e0990c,1,credit_card,6,69.92
0245631f7bd55dbee7c6b441629bba94,1,credit_card,8,939.72
02457250c331120c9dea3bf840316d54,1,credit_card,10,368.75
0245af1fbe1f70f5ac7c1793c78f12cb,1,credit_card,5,130.01
024602a52e3c89ca5f963affcd2bedad,1,credit_card,3,46.20
0246b043b8ae041912cc7651ceb1ba2f,1,credit_card,3,61.01
0247aa98317f60908e99f44e7a2a4896,1,boleto,1,135.08
0248cb6c91b223b74dc554e1d2c2a59d,1,credit_card,2,173.88
024a19cc498cc1a9efcf675d1ca465c3,1,credit_card,4,203.02
024a74550cdbd36c0fe3955fc9e2bcf0,1,credit_card,1,35.45
024ab991361d48e491b7dad2f172b43f,1,credit_card,1,114.02
024b3b6b53b99a1eb8b9b34515106765,1,credit_card,8,371.23
024bee763e8abbf0cd46fa7f440c41ea,1,debit_card,1,88.18
024d4903890a56c2e98df63a32206bd9,1,credit_card,1,76.17
024d4ef645f204e4f95cb2a0d9cc61f9,1,boleto,1,146.30
024d56279184e5cb942d9abf28fc14e6,1,credit_card,4,97.21
024f8681c73783017f7cd5d5b061be3a,1,credit_card,2,56.78
02504308041b6ad0a112b2b7159439ed,1,boleto,1,399.58
0250c3964e5ca77ecac2db28d78aa89f,1,credit_card,1,54.55
02521a906b13fc8ff9314bf88adc31ed,1,credit_card,8,521.31
0252299d97791cd5879873cba920d1f7,1,boleto,1,107.06
025321e4e9674e090b7bc101f9c5ab5a,1,credit_card,1,110.82
02542d42d329f6514533eef3af91edf9,1,credit_card,2,158.52
02546acbfd2949a1f63c44ad04978ea1,1,credit_card,4,85.81
02556030d826438ef986ab5fd723a9a5,1,credit_card,2,138.98
02557013eeaffd86a6cc5ffd80a4b54e,1,credit_card,2,198.88
02564f320004c61ebf621191f06365a9,1,credit_card,1,37.75
0256530d814cde05587fcd8e1b992bc8,1,credit_card,8,343.71
0257956857cf61994611a0a19f4bc247,1,credit_card,1,70.02
025830a006d984bf712a8c6a1eca41c0,1,credit_card,3,61.43
025884a2189930178d9ba3b1c6d0f9ba,1,credit_card,4,152.50
02593f8472d9ab3c2620b1b46166c231,1,credit_card,3,510.65
0259b4edb1ee1ebd0263f59bd790a938,1,credit_card,4,69.03
0259bebdec429a3ec5a653df8f28574e,1,boleto,1,101.96
0259ec3c458d0e8c7564647a42408fa6,1,credit_card,5,99.43
025a244ae3d5e6c53b7f9c902643f510,1,boleto,1,42.03
025a548c7e6d70e6b6cf600a112b0d9c,1,credit_card,3,195.24
025c72e88fbf2358be05c594d4ad5091,1,credit_card,2,81.40
025d78a44b8f48c66fd09239910302b1,1,credit_card,10,842.14
025e095e20c6575abee30657b956b3ff,1,boleto,1,172.14
025e90567adfa253765b7fe0e844af3e,1,credit_card,10,103.55
025fe62703ce31742dc8bbe8b1a99b56,1,boleto,1,55.43
0260196efc012b1f83d543ba8220d0ee,1,credit_card,2,123.54
026054570865201773b27b2748af1217,1,credit_card,1,35.00
02605c218285d02df75a255f13396f1e,1,credit_card,1,59.83
02608b91ec6070ff5fcd4b63dd964232,1,credit_card,1,38.28
0260b4ed1d24feacffa9d9783016a467,1,credit_card,1,75.53
02610d88ac343ed64988d2706ce3ebfd,1,boleto,1,43.11
0261459497a63d27d6f197c00f2402d3,1,credit_card,1,96.80
0261b9a1fd7da49cec3906e055b2f59d,1,credit_card,1,198.46
0261eac8b7b097ab1e28579b69e6ea90,1,boleto,1,132.17
02623e799dcc1e41066ddfe4af591f24,1,credit_card,3,68.11
02624f7cd7272b3e027320023dbdc99b,1,boleto,1,48.69
0263464225bdea582f602c369c2b6061,1,credit_card,4,56.94
026381d57420b32237d7d89a8daf21c9,1,credit_card,1,32.10
02640665fed0e2c2cdbe0f266a2aa1f2,1,credit_card,8,162.79
02645c905eb7d1591a679f9bc3b669fd,1,boleto,1,20.55
02659c8edf02d1cb48b8b388ac7da90e,1,credit_card,2,202.34
0265de29d2bf47d85101018e7f7d4ff6,1,credit_card,4,77.85
02661696e065aa02977870f3a87940ab,1,credit_card,3,92.57
02671152ed141efc95384bdd230bc544,1,credit_card,1,62.51
0267556bb9e07f6184470cf755f5b5da,1,credit_card,1,91.86
02680f764ca402aabbb86572ed2731ef,1,credit_card,9,185.89
0268c75309d105bb28b7523f57f46a69,1,credit_card,3,222.61
0268f664f7833aa949da2eae5321aa5b,1,boleto,1,34.64
026a69b8c98fbfc61de9050c41f1dd95,1,credit_card,3,135.47
026a8d09914c519feb34944477b6bd41,1,credit_card,1,55.58
026b41054c5e6b7a4e94a971bb94193c,1,credit_card,3,408.99
026d16bd3f41638e1003e974e5487904,1,boleto,1,239.80
026d2c7c84b97eb8854ca3fbdc6ab840,1,credit_card,8,201.30
026f3440c258a87c9f6fb9c8e1bbb6e7,1,boleto,1,47.71
02701a0103fedd7310a8d575f9a8d291,1,boleto,1,190.75
02702047ff5a89b9dd2f5afa7dcff91e,1,credit_card,1,58.69
027042c68ea5fac4428694e17ac50538,1,credit_card,1,42.69
02714865c4c2f281df219af0a56ffeaa,1,credit_card,1,125.42
02725851051698269253f0823e7824b6,1,credit_card,1,4.55
02725851051698269253f0823e7824b6,2,voucher,1,22.13
027286057add812ecb77ad0b23604c06,1,credit_card,3,172.84
02737086e020bd456ae19e98fee5c186,1,credit_card,3,271.27
02742159d4c85a23b993b6f11ae044ea,1,boleto,1,154.36
02748e01a6356d0e5072ac06f4dd0bc4,1,credit_card,5,116.97
02754590c907eb40ac34ed9b446970f6,1,credit_card,3,67.53
0275c0ac1928093069b95bb67cba52d8,1,credit_card,3,66.59
0276bd1aea24c642af813980281af144,1,boleto,1,179.48
0277e2828b1b5735351d7818e6658ed1,1,credit_card,2,70.91
0277fae7eda81470bf6c87dc570e267a,1,credit_card,4,65.00
027a84a16c22c706669f35d578853f3e,1,credit_card,5,78.20
027ae252d37e5527c2e109e268b222e2,1,credit_card,1,68.37
027b013d2186e25c2b82beb3679d0833,1,credit_card,4,139.17
027b81ccdf72434e7346aafdf630ff31,1,boleto,1,171.09
027bc78621f14cf45a7ce8dd83bf6516,1,credit_card,2,144.72
027d2a0c2a94018f57fd1b15f32a18a3,1,credit_card,1,142.92
027e4543814c3b3509bbe890c569a841,1,credit_card,6,383.12
027fb2504084c231e857f6cf558a9992,1,credit_card,2,142.02
028116828b6e9f2b8070f1c4f66c68f0,1,credit_card,6,138.31
0281523bfda80130f35b98f38dfb279b,1,boleto,1,52.01
0281b24682fddf0c7efcaa299b066827,1,credit_card,1,91.99
0282e83acfe3e7aaf60c871a4a9aca61,1,credit_card,6,163.45
028369515408fa864cfe50091d4e76c5,1,credit_card,1,3.81
028369515408fa864cfe50091d4e76c5,2,voucher,1,48.03
0283a5f1680cc866884c09960d2462e3,1,credit_card,7,305.01
02852b112ad108b3d2b3d4ee198d84a8,1,credit_card,10,120.05
028558cddca332b40b4ac4cb77407edf,1,credit_card,10,2784.16
02855eb3e469890c3b741adb0fd64f71,1,boleto,1,104.37
028587d8834cae89e572f1db671d0419,1,credit_card,4,123.47
0286c83491d80e29a5f16c150abb76b2,1,credit_card,1,37.77
0286dd0f954cb641dc3eb5db5e4467e6,1,boleto,1,76.08
0286e258217733541e80588e29c208c1,1,credit_card,5,81.63
02870408b4c4492b036a48140f2092ed,1,credit_card,3,102.74
02875e2e1d01d7a1533215fb97510b06,1,boleto,1,207.65
